LFQ intensity 1	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 19	LFQ intensity 2	LFQ intensity 20	LFQ intensity 21	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27	LFQ intensity 28	LFQ intensity 29	LFQ intensity 3	LFQ intensity 30	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36	LFQ intensity 37	LFQ intensity 38	LFQ intensity 39	LFQ intensity 4	LFQ intensity 40	LFQ intensity 41	LFQ intensity 42	LFQ intensity 43	LFQ intensity 44	LFQ intensity 45	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	N: N: Peptides	N: N: Unique peptides	N: N: Sequence coverage [%]	N: N: Unique sequence coverage [%]	N: N: Mol. weight [kDa]	N: N: Score	N: N: Intensity	N: N: MS/MS count	T: T: Protein IDs	T: T: Majority protein IDs	T: T: Protein names	T: T: Gene names	T: T: id
23,9831	23,7354	23,2077	23,7877	23,893	24,2867	23,0165	24,357	24,0962	23,9246	24,7191	22,2335	24,5443	22,9037	22,8845	24,2128	23,9934	24,5273	23,5062	23,621	24,058	24,1077	24,0961	24,2764	24,2611	24,3686	24,7934	25,2677	24,2489	24,5218	25,8372	25,2851	25,2399	23,9393	25,7465	24,912	24,4328	24,6621	24,7384	25,5627	23,7944	24,132	24,1836	24,0868	24,2028	20	20	348	348	66115	61247	4355400000	365	Q9NSD9;Q9NSD9-2	Q9NSD9;Q9NSD9-2	Phenylalanine--tRNA ligase beta subunit	FARSB	2900
22,4269	23,0233	22,1891	22,1767	22,157	23,3547	22,1426	23,0389	21,7023	21,6783	22,1036	20,4203	22,0248	22,0281	22,742	22,5226	21,6053	22,1308	21,9272	22,04	21,6846	23,2968	22,4787	22,8973	21,2423	22,1746	21,1616	22,1383	22,4812	23,5876	24,0673	23,2215	23,2772	21,0506	24,6121	23,5469	23,0063	22,659	21,6213	24,1585	21,4313	22,3384	21,4472	21,9947	22,6831	5	5	65	65	11379	18526	264050000	19	Q9NSE4	Q9NSE4	Isoleucine--tRNA ligase, mitochondrial	IARS2	2901
20,7898	21,246	22,0045	22,7077	24,9131	24,5034	24,677	24,6988	21,5519	21,0236	22,4338	20,774	21,8572	21,3502	22,9662	22,601	22,191	22,8447	22,8593	21,775	21,5093	22,8049	24,4987	21,3527	21,023	22,3617	22,9962	21,0128	23,3182	21,7908	22,7733	23,2978	22,4782	21,5129	22,1374	21,7065	21,2876	22,0088	22,0144	21,9625	22,3429	24,8183	24,7093	24,9825	24,8413	6	6	83	83	12917	15558	864820000	47	Q9NSY1;Q9NSY1-2;Q9NSY1-3	Q9NSY1;Q9NSY1-2;Q9NSY1-3	BMP-2-inducible protein kinase	BMP2K	2902
23,2388	23,7533	24,6	23,4563	23,3243	23,7467	23,9998	24,31	24,2955	23,7767	24,5193	20,2785	24,7711	23,0895	24,7115	24,8742	24,7857	25,9299	25,3139	25,335	25,5496	25,4741	23,799	25,4161	25,2715	26,2091	26,4665	25,8986	26,2637	25,5306	26,4481	26,4385	25,5416	23,3817	25,698	25,7888	24,4377	25,6629	24,4168	25,2144	23,0861	23,0492	23,6333	23,3762	23,8816	28	24	244	226	15828	18047	7169600000	472	Q9NTI5-2;Q9NTI5;Q9NTI5-3;Q9NTI5-4;Q9NTI5-5	Q9NTI5-2;Q9NTI5	Sister chromatid cohesion protein PDS5 homolog B	PDS5B	2904
21,8985	22,2392	22,299	22,5298	22,8388	22,6273	23,0368	22,3693	23,0391	22,6036	22,297	20,3583	23,0797	23,4975	23,6487	21,1435	24,3564	23,9506	21,5963	23,47	23,4334	23,8341	22,0742	22,1818	22,5512	22,0755	23,9888	24,3819	23,2805	23,9322	24,4501	22,9279	23,9069	23,407	25,3958	23,9411	23,5243	21,8	23,8134	24,4829	21,0495	21,4315	21,9775	22,6395	23,3117	9	9	181	181	60852	20089	784280000	106	Q9NTJ5-2;Q9NTJ5	Q9NTJ5-2;Q9NTJ5	Phosphatidylinositide phosphatase SAC1	SACM1L	2906
21,8409	22,3278	23,5888	21,8235	22,9768	22,1098	22,3271	22,0957	21,992	22,7897	21,8214	21,1625	23,303	22,5642	22,1553	22,2251	22,9304	22,6484	21,5804	21,9311	21,759	22,0548	21,6808	22,3497	20,9412	22,5588	23,3129	23,4108	22,249	22,7365	23,6201	23,2445	21,9075	21,4721	22,611	23,0231	21,5755	22,9952	21,5476	23,7616	21,9316	21,5702	21,8443	22,0406	22,4338	7	7	237	237	44743	10573	482400000	29	Q9NTK5;Q9NTK5-3;Q9NTK5-2	Q9NTK5;Q9NTK5-3	Obg-like ATPase 1	OLA1	2907
22,4852	22,2069	23,1274	22,4567	22,6194	22,1662	21,5384	22,8697	22,3183	22,0756	22,3279	20,3709	22,5749	22,5736	22,1453	23,3495	23,2187	23,8972	22,9369	23,2273	23,4068	23,1569	22,0749	23,7231	23,433	23,7635	23,8819	24,0014	23,2532	21,8265	24,4452	23,9682	24,1043	21,9483	24,2765	22,9644	22,8969	23,2981	23,3705	23,9354	21,8693	22,1843	21,9775	23,0541	21,6648	7	7	338	338	31089	2971	835730000	96	Q9NTX5-6;Q9NTX5-2;Q9NTX5;Q9NTX5-3;Q9NTX5-5	Q9NTX5-6;Q9NTX5-2;Q9NTX5;Q9NTX5-3	Ethylmalonyl-CoA decarboxylase	ECHDC1	2908
21,7201	21,5829	22,1871	22,44	22,5871	23,0791	22,0196	22,1229	21,6909	22,7358	21,7084	20,7253	22,7452	21,3583	22,786	22,5245	22,2715	22,4664	21,8984	22,0978	23,6272	22,1275	22,3124	21,938	21,293	23,4214	20,5476	23,8961	22,7264	22,0794	22,8957	22,6545	22,5487	21,4957	23,5567	22,207	21,4328	23,2272	22,0517	22,1526	21,6643	22,6105	22,8093	22,1656	22,2564	14	14	36	36	63281	19585	251840000	35	Q9NU22	Q9NU22	Midasin	MDN1	2910
21,3419	21,6745	22,7914	21,6919	23,135	21,7546	22,0224	22,1514	21,7737	22,7223	23,2733	19,48	22,6545	22,2541	21,4975	22,4362	22,0082	22,1568	22,5064	21,9228	22,0665	22,8571	21,9086	21,5612	23,046	20,7543	22,2285	22,8582	21,7618	22,1428	22,248	21,4211	21,9783	22,0897	22,1597	22,2498	21,9098	22,4235	22,5694	21,9206	22,3642	22,6009	23,294	22,7388	22,4114	3	3	57	57	57034	2511	24431000	8	Q9NUJ3	Q9NUJ3	T-complex protein 11-like protein 1	TCP11L1	2914
22,014	21,921	24,3218	22,5012	22,9747	22,4322	21,3452	22,3026	21,6242	21,1493	22,5055	22,7628	22,0985	20,9479	22,6716	22,2507	22,2706	23,7061	21,3821	22,149	22,1786	21,801	22,2623	22,5997	21,1205	22,7466	21,7523	22,7969	21,8985	21,6701	22,2761	23,2083	21,8159	21,876	22,3758	22,5943	22,6929	21,2596	20,819	23,1279	23,1458	24,071	22,5491	24,025	22,0451	7	7	19	19	54178	24225	495680000	39	Q9NUQ6-2;Q9NUQ6;Q9NUQ6-4;Q9NUQ6-3	Q9NUQ6-2;Q9NUQ6;Q9NUQ6-4;Q9NUQ6-3	SPATS2-like protein	SPATS2L	2917
22,6629	22,0966	21,8865	22,0317	21,3878	23,0542	23,0691	22,1864	22,1513	21,2461	21,3164	20,1782	21,7993	22,1718	23,4401	22,4927	23,8817	23,1286	21,8351	22,4909	22,3811	23,0715	22,6282	21,7964	22,0796	22,4124	21,4466	21,4315	22,6804	22,279	23,0336	21,8629	21,0653	22,0805	23,1978	22,3043	22,357	22,4885	22,0067	21,6155	20,8531	21,6607	22,0647	21,7978	21,905	2	2	99	99	36748	11289	149740000	23	Q9NUQ9;Q9NUQ9-2	Q9NUQ9;Q9NUQ9-2	Protein FAM49B	FAM49B	2919
21,7349	21,6376	25,4745	22,9122	25,0469	22,0014	21,4646	22,0228	22,0416	21,5756	22,6375	19,73	22,0665	21,9909	24,9566	25,6584	23,1107	22,4039	25,4494	25,1308	25,4839	25,5553	24,5246	21,6734	25,4014	21,9628	22,5422	21,8978	25,3188	22,963	22,0227	22,5466	25,5198	22,6688	25,788	25,6372	24,7925	25,576	25,1131	25,4668	22,1392	22,1118	22,072	22,587	20,7995	13	13	337	337	53974	33993	2047900000	73	Q9NUU7;Q9UMR2-2;Q9UMR2-4;Q9UMR2;Q9NUU7-2;Q9UMR2-3	Q9NUU7;Q9UMR2-2;Q9UMR2-4;Q9UMR2;Q9NUU7-2;Q9UMR2-3	ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B	DDX19A;DDX19B	2920
22,4186	22,5187	21,9537	21,5566	22,5806	24,546	24,1308	21,6107	20,6522	21,2384	22,9433	20,7046	22,8053	20,8699	22,6238	22,2577	22,556	21,418	21,5368	22,4692	21,3161	22,4877	21,1171	22,0282	22,2004	22,3116	21,7374	21,5517	21,8785	22,587	23,3947	22,6925	22,9874	22,5702	23,8873	22,4182	22,2246	21,8323	22,7004	22,1507	22,0961	21,9087	21,7289	24,3791	21,9778	3	3	223	223	2185	1271	283570000	23	Q9NV31	Q9NV31	U3 small nucleolar ribonucleoprotein protein IMP3	IMP3	2921
21,4241	20,8587	21,5819	21,8294	23,0175	22,4488	23,3623	22,7756	22,7375	21,1164	22,2926	20,0668	20,8969	23,1421	23,8241	22,359	24,2838	22,1435	22,1026	23,2132	22,0951	21,9337	22,4567	22,9791	22,1238	22,3328	21,7453	23,4118	21,5062	22,1067	22,8869	23,1301	21,7338	22,6168	22,7696	23,2407	21,2012	22,052	21,9447	21,8801	22,5878	22,1038	22,3766	21,9182	23,3147	3	3	114	114	40683	1068	316100000	51	Q9NV96;Q9NV96-2;Q9NV96-3;Q3MIR4	Q9NV96;Q9NV96-2	Cell cycle control protein 50A	TMEM30A	2925
28,5977	29,7496	30,4842	29,7624	29,9799	29,431	29,1436	30,0995	30,096	29,334	30,3679	27,6034	29,9473	28,9889	29,8264	30,4547	30,3273	31,7092	30,6935	30,6182	31,0306	30,6776	29,6694	31,2044	30,7262	31,5058	31,8433	31,1203	31,0913	30,6856	31,3594	31,5577	30,6788	29,0156	31,0523	31,0865	29,7365	31,2078	30,4136	31,1796	28,0619	29,4119	29,7967	29,3407	29,5987	23	11	562	31	49398	32331	2,4548E+15	1764	Q9NVA2;Q9NVA2-2	Q9NVA2;Q9NVA2-2	Septin-11	sept-11	2926
26,1559	25,5648	27,0337	25,7672	25,9238	26,4673	26,3829	26,8081	26,5839	26,0116	27,0014	24,4385	27,1774	25,839	26,4357	27,3867	26,8227	27,6452	27,1737	27,3102	27,3498	27,2602	25,9364	27,4884	27,1032	28,1569	28,079	27,6912	28,0478	27,3611	28,3262	28,1882	27,3699	26,1248	27,8933	27,8354	26,867	27,7458	27,0984	27,4217	25,5087	25,4943	25,5526	26,3793	26,526	13	11	349	293	42243	32331	20218000000	645	Q9NVD7;Q9NVD7-2	Q9NVD7	Alpha-parvin	PARVA	2928
21,7283	22,7436	23,5855	22,3648	23,1047	23,2231	23,317	22,8317	22,035	21,4074	21,5977	20,4054	22,76	22,2546	21,8646	22,7035	21,7087	22,38	22,3358	22,0987	21,5546	23,1591	22,495	21,7539	21,7448	22,1698	22,843	23,0014	22,6187	21,8543	24,0198	22,8259	22,1497	21,3337	22,1171	22,7148	22,3382	21,4475	23,0549	22,3724	21,4937	22,6659	20,8293	21,6681	22,9075	7	7	211	211	57196	71123	185690000	25	Q9NVH1-3;Q9NVH1-2;Q9NVH1	Q9NVH1-3;Q9NVH1-2;Q9NVH1	DnaJ homolog subfamily C member 11	DNAJC11	2930
21,698	22,0698	22,4478	21,9843	22,7612	23,0693	23,4273	21,6321	20,2314	21,1847	22,7989	19,5569	22,7822	22,2547	21,591	22,5935	21,9246	24,5664	23,6457	23,4578	23,2476	23,4525	21,8809	22,9223	23,1243	24,1143	24,0078	23,8202	24,4308	23,4995	24,0026	24,1734	23,2083	21,0829	23,5371	24,0355	22,6216	23,1971	22,5208	23,0597	22,7256	22,2241	21,9208	22,6346	23,6128	10	10	14	14	1047	48641	817360000	72	Q9NVH2-3;Q9NVH2-2;Q9NVH2;Q9NVH2-4	Q9NVH2-3;Q9NVH2-2;Q9NVH2;Q9NVH2-4	Integrator complex subunit 7	INTS7	2931
24,1691	24,3005	24,0408	24,3894	24,6536	24,6959	23,6526	24,2812	24,1327	23,8249	24,6931	21,9064	24,8558	22,7917	23,7325	24,4676	24,4962	25,321	24,1955	24,3758	24,5315	24,5489	24,1604	24,8839	24,3658	25,1118	25,2726	26,3546	25,3895	24,7044	25,8316	25,7225	25,3136	23,9366	25,3303	24,9634	24,0244	24,7626	24,3739	24,7822	24,6933	23,9951	24,0363	24,3827	24,4879	15	15	265	265	66217	67827	4264600000	238	Q9NVI7-2;Q9NVI7;Q9NVI7-3;Q5T9A4;Q5T9A4-3;Q5T2N8;Q5T9A4-2	Q9NVI7-2;Q9NVI7;Q9NVI7-3;Q5T9A4	ATPase family AAA domain-containing protein 3A;ATPase family AAA domain-containing protein 3B	ATAD3A;ATAD3B	2932
22,6489	22,297	25,2554	22,4237	22,9525	21,623	22,4766	21,5417	21,81	24,0156	21,8816	20,9215	22,8347	24,7478	22,2559	23,1	24,5342	24,7894	22,3118	21,9051	21,9304	24,3837	22,1508	21,5743	24,7196	22,3739	24,9174	25,1558	24,7017	25,1133	26,0736	25,0613	25,9388	22,4329	26,0555	24,927	24,8755	24,5473	25,3468	25,4884	22,2355	20,5175	22,1134	21,8721	25,0441	7	4	398	172	21539	14206	1286800000	79	Q9NVJ2;Q9NVJ2-2	Q9NVJ2	ADP-ribosylation factor-like protein 8B	ARL8B	2933
21,7512	21,0193	22,9214	21,3367	21,8592	22,2917	21,323	20,935	20,6847	21,5728	22,2478	20,1946	23,2591	21,8235	22,5977	22,41	21,3772	23,7854	22,6142	21,8359	21,8839	22,2994	21,6607	22,9189	22,6085	23,1282	23,7859	21,499	22,3572	23,0571	22,5511	22,1334	21,7017	22,575	23,3707	22,1537	22,5286	22,5221	22,8985	22,6219	22,064	22,2874	22,1682	22,1139	23,0273	3	3	461	461	18373	26919	221740000	37	Q9NVM1	Q9NVM1	Protein eva-1 homolog B	EVA1B	2934
23,137	23,3081	23,8766	23,2378	23,1131	21,5356	21,8147	21,9615	21,3921	21,3324	22,5306	20,7179	22,1974	22,9201	23,9183	23,7477	23,2441	24,2868	21,3796	23,3173	23,3632	24,0272	23,6924	21,9366	23,9686	24,2914	24,1536	23,6402	23,7254	23,3351	24,1359	23,9269	23,2534	21,814	22,3065	23,6641	22,2705	23,2559	22,208	22,9253	22,9749	22,6528	21,5314	22,8287	22,8605	12	12	205	205	80224	31476	912600000	97	Q9NVM9;Q9NVM9-2	Q9NVM9;Q9NVM9-2	Protein asunder homolog	ASUN	2936
22,0974	21,794	22,8408	21,8632	21,9361	23,8361	21,932	22,4056	20,9492	20,7666	21,835	20,7393	21,7455	21,5171	23,563	22,7023	22,646	23,0909	24,4013	24,1977	24,6681	22,0893	21,8206	22,482	24,3997	24,9468	24,9609	24,3429	24,7629	23,69	23,1033	23,4014	22,309	21,5725	22,4527	23,4685	21,4126	24,4041	24,2043	23,8088	21,8355	22,7598	22,0962	22,4531	22,4934	9	9	17	17	75406	19642	920300000	72	Q9NVP1	Q9NVP1	ATP-dependent RNA helicase DDX18	DDX18	2937
21,9458	21,1432	22,6187	22,5321	22,1619	22,6886	21,8481	22,5937	21,2263	22,6149	22,4189	20,5458	22,6226	21,7849	23,0558	22,5448	24,1549	23,253	23,3827	23,3853	23,5323	23,6398	21,9992	23,8462	23,0645	23,9164	24,1688	23,1421	24,1072	22,8926	24,0042	24,0799	22,978	22,9412	23,691	23,8491	22,5682	23,4408	22,6464	22,9711	21,8551	21,5979	22,5571	22,5519	21,8321	12	12	211	211	82235	20589	724960000	89	Q9NVR2	Q9NVR2	Integrator complex subunit 10	INTS10	2938
22,4059	22,3612	22,8948	22,4909	22,6695	22,4293	22,4682	22,107	22,1221	21,8041	21,3687	20,0906	28,4385	21,8399	22,2676	21,7374	28,7483	22,4017	22,4807	21,9253	22,4781	22,4348	21,8794	22,373	20,9716	23,0155	23,0827	22,9756	22,0865	22,0028	22,4361	22,2056	20,9694	21,6172	23,2443	25,818	21,584	22,1245	21,5582	22,0681	22,9647	21,6345	22,1598	22,2588	22,8411	2	2	36	36	7987	37932	4797100000	15	Q9NVU7;Q9NVU7-2	Q9NVU7;Q9NVU7-2	Protein SDA1 homolog	SDAD1	2940
20,9457	23,223	23,1773	23,4368	23,5596	22,5447	22,642	23,6172	23,3705	23,1204	23,9409	21,2218	23,4076	21,6812	23,0261	23,8106	23,4041	22,7858	22,0761	22,0405	21,6828	22,8089	23,4292	22,6064	22,457	22,9729	23,3805	22,5599	22,5961	23,2315	22,4674	23,3403	22,4996	23,0282	22,9919	22,155	22,0732	22,3439	22,0825	21,4405	23,2087	23,1893	23,594	22,123	21,9589	2	2	238	238	19419	12843	468020000	55	Q9NVZ3-3;Q9NVZ3;Q9NVZ3-2;Q9NVZ3-4	Q9NVZ3-3;Q9NVZ3;Q9NVZ3-2;Q9NVZ3-4	Adaptin ear-binding coat-associated protein 2	NECAP2	2941
21,125	21,8813	22,6658	21,8341	21,7809	22,1725	21,9038	22,5888	22,2887	21,7442	21,094	21,5175	22,2934	22,6692	21,7563	22,7486	22,802	22,4861	30,8305	29,4517	30,9073	29,4882	21,2907	31,3159	30,5455	31,5301	31,397	21,6203	29,3715	27,5141	28,2677	28,3441	27,7577	21,4493	23,2117	28,2409	27,0088	29,2657	21,5092	22,553	21,7728	21,9621	21,6599	22,2332	22,1007	12	12	145	145	11715	11577	80652000000	63	Q9NWH9;Q9NWH9-3	Q9NWH9;Q9NWH9-3	SAFB-like transcription modulator	SLTM	2944
21,5173	22,7468	21,313	21,2656	23,0247	22,2907	22,2868	21,5009	24,0085	23,2909	21,5716	20,881	21,6203	22,7858	23,6323	23,9188	23,9332	23,1425	24,4174	24,1807	24,6884	23,7514	22,1997	24,0951	24,5874	25,5506	25,6156	22,8798	23,3874	24,7975	25,5332	25,6063	24,9244	23,6494	24,9795	25,4356	24,1461	25,0518	24,3353	24,652	21,4066	22,0683	22,295	22,6101	22,4808	4	4	464	464	17201	12759	1591800000	162	Q9NX24	Q9NX24	H/ACA ribonucleoprotein complex subunit 2	NHP2	2947
21,8254	22,3531	22,8008	21,9887	21,3342	22,3825	20,5687	22,7112	22,0429	21,7202	21,4544	19,9734	21,3412	22,5978	22,2907	22,488	21,8951	23,2142	22,2737	23,4049	22,6653	22,3808	21,4331	22,6415	22,0843	23,7184	21,1458	24,2837	21,9865	22,0268	22,2507	22,5532	23,5459	21,9886	21,8141	23,3221	22,1148	22,43	23,247	22,5406	21,5253	21,6071	21,8939	21,5312	21,6132	3	3	225	225	20637	65976	337000000	26	Q9NX40-3;Q9NX40-2;Q9NX40-4;Q9NX40	Q9NX40-3;Q9NX40-2;Q9NX40-4;Q9NX40	OCIA domain-containing protein 1	OCIAD1	2948
21,2887	22,3051	23,1646	22,1164	23,1616	22,1047	21,2629	20,6444	22,6126	21,2646	22,9507	19,5215	22,7611	22,1856	22,2338	21,4536	23,0826	23,5788	22,3053	21,7308	22,786	22,2107	21,9464	22,3282	22,0997	22,3338	23,5455	22,3548	21,5561	22,5441	22,4767	22,0742	22,9735	23,0375	22,322	22,5095	21,8102	23,4804	21,8627	23,459	22,4835	22,3194	22,3935	22,2879	22,3608	2	2	69	69	43633	90745	357200000	26	Q9NX58	Q9NX58	Cell growth-regulating nucleolar protein	LYAR	2949
22,3369	21,9091	22,6651	21,7616	23,0838	22,5329	21,7752	21,5969	23,437	21,0608	23,3992	21,1267	24,5112	22,7272	23,3619	23,8082	23,3246	22,8978	22,567	23,1413	22,9048	23,3233	22,6099	22,3713	22,286	21,8433	23,0527	23,2954	22,8636	23,9193	22,6585	24,4428	22,4102	21,7835	21,831	22,8794	20,8072	23,1578	22,8614	22,9797	22,0527	21,6161	22,1683	22,195	22,0572	3	3	15	15	26152	93095	452210000	41	Q9NX63	Q9NX63	MICOS complex subunit MIC19	CHCHD3	2950
22,3398	21,3871	22,8837	23,3051	23,5205	22,2928	23,1506	23,3437	23,215	22,9355	21,6219	20,5571	23,6237	21,3122	23,0322	22,7914	22,8811	24,0821	22,922	20,8268	23,4493	23,3489	21,4105	23,4214	23,0775	23,5723	23,7491	24,0255	23,8618	23,5366	24,1629	23,6075	22,8642	23,2036	23,5201	21,7198	22,6919	21,9621	23,0498	22,9349	22,4182	23,1206	22,0371	23,539	23,547	5	5	106	106	64015	10132	563820000	77	Q9NXC5-2;Q9NXC5	Q9NXC5-2;Q9NXC5	WD repeat-containing protein mio	MIOS	2952
23,8811	24,2209	24,7513	24,0492	23,7886	23,9991	24,1865	24,1238	23,7861	23,4898	24,0624	21,5856	24,3588	23,2904	24,6026	24,444	23,6514	25,4041	24,8609	24,904	25,128	25,2047	23,1822	25,1248	24,9453	25,9602	25,5963	25,4921	25,4697	24,7812	25,9377	25,8596	25,1771	23,9189	24,5754	25,2187	23,6735	24,9032	24,3667	23,3901	23,3476	24,0197	24,114	23,8637	24,126	18	18	287	287	8307	3693	3517000000	251	Q9NXE4-3;Q9NXE4;Q9NXE4-4;Q9NXE4-2;Q9NXE4-6;Q9NXE4-9;Q9NXE4-10;Q9NXE4-7;Q9NXE4-8;Q9NXE4-5	Q9NXE4-3;Q9NXE4;Q9NXE4-4;Q9NXE4-2;Q9NXE4-6;Q9NXE4-9;Q9NXE4-10;Q9NXE4-7;Q9NXE4-8;Q9NXE4-5	Sphingomyelin phosphodiesterase 4	SMPD4	2953
24,1293	24,4237	24,8471	23,9757	24,4478	24,9582	24,4372	23,981	23,9018	23,6673	24,4838	22,3673	24,7892	22,6613	24,8676	24,5312	23,8964	25,3443	24,984	25,0946	25,0561	25,1497	24,6222	25,3182	24,4173	25,6731	25,7248	25,3966	25,4871	25,615	26,0415	25,8483	25,1329	23,9734	25,2313	25,2455	24,4532	25,3051	24,4042	24,8677	24,536	23,8573	23,8369	24,2703	24,6001	24	24	311	311	10391	11211	5813500000	351	Q9NXF1-2;Q9NXF1	Q9NXF1-2;Q9NXF1	Testis-expressed sequence 10 protein	TEX10	2954
22,4203	21,6458	21,9981	22,448	22,3135	22,212	21,8632	22,0977	22,275	22,2437	22,2	20,2055	23,8511	22,4121	23,223	24,629	22,2222	22,6292	22,2956	23,381	23,1373	21,8959	21,6936	21,4613	22,5472	23,6378	23,1589	23,7553	21,9543	23,4669	23,8733	23,7325	21,7473	22,834	24,1003	23,42	20,8247	22,3785	22,9132	23,4545	21,8945	21,7774	21,6616	22,7094	21,5051	4	4	164	164	39315	15318	400930000	35	Q9NXG2	Q9NXG2	THUMP domain-containing protein 1	THUMPD1	2955
21,3006	22,3019	22,8008	22,3769	22,0252	21,7191	22,1119	22,8534	22,3126	21,2584	21,2721	19,9878	22,3678	21,8784	22,3798	22,9427	22,9361	22,6062	21,2783	21,4443	20,8907	21,8366	20,6699	22,2009	22,5504	22,2302	22,0072	22,8342	23,1411	22,131	23,1838	22,9932	22,7227	22,1769	23,1156	22,8872	22,0086	21,882	22,65	22,8453	21,8208	21,4783	21,6618	22,051	22,2211	3	3	98	98	42697	46036	115020000	19	Q9NXR7-4;Q9NXR7-3;Q9NXR7;Q9NXR7-1	Q9NXR7-4;Q9NXR7-3;Q9NXR7;Q9NXR7-1	BRCA1-A complex subunit BRE	BRE	2957
22,5116	22,8527	21,9348	22,9917	22,55	22,0696	23,0621	20,4734	22,8027	22,4692	21,8722	20,2806	22,0193	22,0987	23,5971	22,2158	23,3346	22,2118	23,6033	21,6498	21,9614	23,5225	23,0159	22,3457	22,0903	23,5181	23,8225	22,2357	22,057	22,6045	22,8804	23,3209	23,5447	22,7769	21,3367	21,5286	21,4911	21,4787	21,5723	22,8404	21,918	22,7521	22,681	22,5776	23,16	6	6	143	143	61124	47012	685570000	83	Q9NXV6	Q9NXV6	CDKN2A-interacting protein	CDKN2AIP	2959
24,602	22,6606	25,9006	21,8852	25,2495	24,9771	25,0109	25,7479	25,8787	25,3971	26,0352	20,2323	25,9228	21,3564	24,7811	25,4803	25,5652	26,8188	22,0246	25,377	26,0547	25,4144	22,6368	26,4368	26,4927	26,7581	27,0073	26,7205	26,9031	26,6501	27,5191	27,3717	26,9012	22,2014	27,2886	27,1747	26,3201	27,0595	26,5124	26,8369	24,6982	24,5554	21,804	25,4176	25,0527	4	4	206	206	20834	18463	5050300000	129	Q9NY12-2;Q9NY12	Q9NY12-2;Q9NY12	H/ACA ribonucleoprotein complex subunit 1	GAR1	2961
21,9208	21,594	22,7419	21,9044	22,3462	22,3142	21,982	22,955	21,5711	22,1777	21,5311	20,8548	23,1427	22,1078	21,9152	23,058	21,1325	23,7871	22,4146	21,5225	22,7741	22,6731	22,0079	22,7229	21,8763	21,9132	22,6377	22,2471	23,4017	23,0584	22,3676	21,3797	21,9722	22,5119	21,7192	23,258	21,6591	21,8588	21,1862	21,4966	21,5209	21,9247	21,4445	21,2766	21,324	4	4	164	164	40175	83999	121460000	14	Q9NY27-2;Q9NY27-3;Q9NY27	Q9NY27-2;Q9NY27-3;Q9NY27	Serine/threonine-protein phosphatase 4 regulatory subunit 2	PPP4R2	2962
21,7075	24,3945	24,3026	24,4221	24,6525	23,2854	22,5028	24,1652	21,0253	23,8152	24,2924	20,5108	24,4329	24,7221	24,8925	22,2672	25,4488	24,8061	24,5206	24,4446	24,5462	24,5711	22,1485	24,6417	24,819	22,484	24,4735	25,1941	24,6393	24,7562	25,5837	24,5482	25,1335	25,1151	25,7231	25,0473	24,3139	21,1753	24,9082	24,9287	24,4919	24,7965	24,4522	24,4722	24,567	9	9	199	199	82588	85176	1861200000	119	Q9NY33;Q9NY33-4;Q9NY33-2	Q9NY33;Q9NY33-4	Dipeptidyl peptidase 3	DPP3	2963
21,3674	22,1394	22,5019	21,7329	22,3865	24,1373	23,4424	22,1049	21,5685	23,204	21,6783	20,6363	23,725	22,1343	21,7956	22,3517	23,1859	22,9294	22,2196	22,9196	21,9589	21,8986	21,6957	21,7885	22,4577	21,7873	22,8775	21,4099	22,1985	22,4562	23,1939	23,5568	23,3474	22,5536	22,468	23,0374	22,4137	21,8768	22,1294	22,2835	22,3367	21,6455	22,0228	23,5189	21,9914	3	3	81	81	57274	7644	121150000	7	Q9NY93-2;Q9NY93	Q9NY93-2;Q9NY93	Probable ATP-dependent RNA helicase DDX56	DDX56	2966
21,1531	21,3078	21,9562	21,4448	21,7451	22,3229	21,3428	21,167	22,2393	22,3719	22,621	20,1972	23,1156	21,6968	21,667	22,8084	22,5824	21,6372	22,4033	22,5788	22,5668	21,6761	21,8343	22,7835	21,7994	22,6515	23,0091	23,0499	23,8162	21,8036	24,2938	22,6137	22,5023	21,7232	22,6369	24,1112	21,5146	23,8417	22,0348	22,6975	21,8082	22,1105	21,9013	22,354	22,1428	4	4	17	17	44259	18263	252200000	19	Q9NYB0	Q9NYB0	Telomeric repeat-binding factor 2-interacting protein 1	TERF2IP	2967
